0	x	y
인천광역시 부평구 길주로358번길 11-1	126.70163329460892	37.50806989359213
인천광역시 부평구 원적로319번길 11	126.70176750067793	37.50503926199877
인천광역시 부평구 길주로346번길 13	126.70032098595838	37.50815306770182
인천광역시 부평구 길주로358번길 1	126.70164493021183	37.50855646388042
인천광역시 부평구 마장로319번길 15	126.70230893061243	37.506539895135006
인천광역시 부평구 산곡로 22-1	126.69976187845954	37.50655507278002
인천광역시 부평구 길주로358번길 3-2	126.70164092256536	37.508426709522126
인천광역시 부평구 원적로315번길 36	126.70164590832644	37.50603726526532
인천광역시 부평구 길주로348번길 14-1	126.70033926930367	37.50810626199895
인천광역시 부평구 길주로 358-1	126.70182133908851	37.50856411733757
인천광역시 부평구 원적로315번길 19	126.70141332162771	37.505369936059296
인천광역시 부평구 마장로319번길 8	126.70284201013268	37.50672864577428
인천광역시 부평구 산곡로 38-2	126.69994573797763	37.50809084698451
인천광역시 부평구 원적로305번길 37	126.7004143452436	37.506300844811285
인천광역시 부평구 마장로307번길 16-21	126.70213977099647	37.50584749917294
인천광역시 부평구 원적로299번길 37	126.69982593483608	37.50637503519389
인천광역시 부평구 원적로299번길 41	126.6998390303748	37.5064940007234
인천광역시 부평구 마장로307번길 16-4	126.70228453504151	37.505847864115545
인천광역시 부평구 길주로354번길 1	126.70127388716038	37.50857354614468
인천광역시 부평구 원적로299번길 4	126.69977348884471	37.50478553430908
인천광역시 부평구 마장로 325-12	126.70293912309721	37.50733796731063
인천광역시 부평구 원적로313번길 37	126.70130566906019	37.506274269941606
인천광역시 부평구 원적로299번길 7-1	126.69969109302336	37.50502679343971
인천광역시 부평구 길주로348번길 38	126.7002392089511	37.507107698188314
인천광역시 부평구 마장로 311	126.70308523266583	37.505857087444646
인천광역시 부평구 길주로348번길 7-1	126.70057345266744	37.5083735523453
인천광역시 부평구 마장로 299	126.70292655738828	37.50480071398319
인천광역시 부평구 원적로307번길 41-1	126.70062627787607	37.50647437449173
인천광역시 부평구 길주로356번길 17-1	126.70140792669969	37.50786029172315
인천광역시 부평구 원적로 327-1	126.70278749071797	37.50450483542909
인천광역시 부평구 마장로319번길 35	126.70114131441194	37.50664867104005
인천광역시 부평구 원적로309번길 44	126.70107398725699	37.50651515239748
인천광역시 부평구 원적로307번길 16-1	126.70063527750234	37.505353550801814
인천광역시 부평구 길주로358번길 5	126.70178570592174	37.508423471126946
인천광역시 부평구 마장로319번길 13	126.7024491863828	37.50653664450876
인천광역시 부평구 산곡로 10	126.69965786695592	37.505415941869416
인천광역시 부평구 마장로 313-3	126.70293132087201	37.50588192853615
인천광역시 부평구 길주로346번길 6	126.70017048262913	37.5084554223261
인천광역시 부평구 원적로313번길 30	126.70137535077203	37.50581673710244
인천광역시 부평구 원적로 329	126.70285085242486	37.504497786814895
인천광역시 부평구 길주로332번길 20-4	126.69873331764958	37.508084156981
인천광역시 부평구 산곡로27번길 12-7	126.69934196335204	37.50748023459496
인천광역시 부평구 길주로326번길 6	126.69795686582219	37.508788559354066
인천광역시 부평구 길주로332번길 60	126.69871831630286	37.506188410973756
인천광역시 부평구 길주로 338-6	126.69905175885438	37.508773333935714
인천광역시 부평구 산곡로39번길 7-5	126.69934872756605	37.50804968488487
인천광역시 부평구 길주로 320	126.69723320674855	37.50873985463313
인천광역시 부평구 산곡로39번길 13-1	126.69909500698917	37.50814274300326
인천광역시 부평구 산곡로27번길 12-3	126.69917506804184	37.50735727344338
인천광역시 부평구 산곡로13번길 10-16	126.69917991273438	37.506149943303875
인천광역시 부평구 길주로332번길 58	126.69867264277494	37.506296414702945
인천광역시 부평구 길주로326번길 12	126.69774960225138	37.508578996837244
인천광역시 부평구 길주로332번길 14	126.69883655906096	37.50828624461165
인천광역시 부평구 길주로326번길 4	126.6978255666171	37.508813451585794
인천광역시 부평구 길주로 322-1	126.69763084333252	37.50885980537111
인천광역시 부평구 산곡로 35-5	126.69939956108303	37.50778311776132
인천광역시 부평구 길주로 338-4	126.69925979293882	37.5087918838067
인천광역시 부평구 길주로326번길 2	126.69794733849221	37.50890746719027
인천광역시 부평구 길주로332번길 7-1	126.69900769048397	37.50848129714612
인천광역시 부평구 산곡로27번길 12-9	126.69933265522	37.50754508302776
인천광역시 부평구 산곡로13번길 50-15	126.69609078081088	37.50597264769509
인천광역시 부평구 산곡로 35-3	126.69950354066742	37.50780140235715
인천광역시 부평구 산곡로 41	126.69970491149472	37.50835332747241
인천광역시 부평구 산곡로39번길 10	126.69934288819414	37.50837763461531
인천광역시 부평구 길주로332번길 10	126.69883141243183	37.50844120376423
인천광역시 부평구 산곡로 37-3	126.69947587658065	37.50793107622128
인천광역시 부평구 길주로326번길 10	126.69786703844167	37.508626149353546
인천광역시 부평구 길주로 338	126.69930121780055	37.508615392962994
인천광역시 부평구 산곡로27번길 12-1	126.6991932651361	37.50733209173518
인천광역시 부평구 길주로332번길 50-9	126.69844527343815	37.50658775909173
인천광역시 부평구 산곡로 33-10	126.69928206740633	37.50775038264342
인천광역시 부평구 산곡로13번길 50-14	126.69634763483171	37.50622198476378
인천광역시 부평구 산곡로 33-8	126.69941803277008	37.50768946058947
인천광역시 부평구 산곡로 33-13	126.69895223586202	37.50764502630128
인천광역시 부평구 길주로332번길 8-11	126.69843831463717	37.508317664640934
인천광역시 부평구 길주로326번길 8	126.69788490221241	37.508683859142074
인천광역시 부평구 길주로 322-2	126.69773512914288	37.50880240818018
인천광역시 부평구 길주로 322	126.69751282521136	37.50895681136928
인천광역시 부평구 산곡로13번길 22	126.6983300009089	37.5060036155301
인천광역시 부평구 길주로 318-1	126.69725504100876	37.50893452691766
인천광역시 부평구 산곡로39번길 3	126.69956089374082	37.50816555291954
인천광역시 부평구 산곡로27번길 12-10	126.69950936482827	37.50747705655373
인천광역시 부평구 산곡로39번길 12	126.69926986758735	37.50853602501356
인천광역시 부평구 산곡로 21	126.6995497020689	37.506442809064
인천광역시 부평구 길주로332번길 50-1	126.69873493463842	37.506556062132326
인천광역시 부평구 산곡로 43-6	126.69952752103643	37.50859074079234
인천광역시 부평구 산곡로39번길 10-6	126.69964591142822	37.508400029549584
인천광역시 부평구 산곡로39번길 5	126.6994385863822	37.50820488584591
인천광역시 부평구 길주로 340	126.6996267322302	37.50867028125647
인천광역시 부평구 길주로326번길 3	126.69805614818459	37.5088500812841
인천광역시 부평구 산곡로 33-5	126.69942735529733	37.50762100818116
인천광역시 부평구 길주로 318	126.69715562815632	37.50890544003484
인천광역시 부평구 산곡로 35-6	126.69934022882461	37.50791271100014
인천광역시 부평구 산곡로13번길 50-18	126.69620276791173	37.506246840331606
인천광역시 부평구 산곡로39번길 7-2	126.69925758230788	37.5082152371649
인천광역시 부평구 길주로332번길 50-5	126.69859012580315	37.50656650474524
인천광역시 부평구 산곡로 33-4	126.69960796799312	37.507707963788825
인천광역시 부평구 산곡로 39	126.6996788935345	37.508072148815096
인천광역시 부평구 산곡로27번길 11-4	126.69899981994742	37.50706129842768
인천광역시 부평구 길주로339번길 105	126.69348826773093	37.509598761673075
인천광역시 부평구 산청로17번길 43-8	126.69875567307048	37.510401589750444
인천광역시 부평구 길주로339번길 111	126.6935872086305	37.509743178577715
인천광역시 부평구 세월천로137번길 134	126.69173884954158	37.509251828681045
인천광역시 부평구 산청로9번길 43-5	126.69888076411323	37.50967029561647
인천광역시 부평구 길주로341번길 25	126.6996473638633	37.51029574032136
인천광역시 부평구 길주로339번길 18	126.69897279484643	37.50928490157752
인천광역시 부평구 산청로17번길 73	126.69704792755535	37.51092701082291
인천광역시 부평구 길주로339번길 72	126.69616202538512	37.50960206551804
인천광역시 부평구 길주로339번길 76	126.69582233761865	37.50969489540457
인천광역시 부평구 산청로17번길 77-2	126.69614449397986	37.51057870580266
인천광역시 부평구 산청로17번길 43-12	126.69902788901743	37.51021127139725
인천광역시 부평구 산청로17번길 43-24	126.69919982074202	37.51020810535018
인천광역시 부평구 산청로17번길 43-10	126.69869740961907	37.51026448894936
인천광역시 부평구 산곡로13번길 51-10	126.6963273218981	37.50565249933749
인천광역시 부평구 산곡로13번길 49-11	126.69716458583731	37.50556815258708
인천광역시 부평구 산곡로13번길 51-16	126.696010256988	37.505748992022916
인천광역시 부평구 원적로 269-3	126.69618509956895	37.50502503624028
인천광역시 부평구 산곡로13번길 45	126.69705553267458	37.505686805220776
인천광역시 부평구 원적로 245	126.6930680023308	37.50616665650444
인천광역시 부평구 산곡로13번길 49-17	126.69694269829678	37.50562164365029
인천광역시 부평구 산곡로13번길 51-11	126.69612005690409	37.50544653787827
인천광역시 부평구 원적로 247	126.69370762330242	37.505739439861706
인천광역시 부평구 원적로287번길 15	126.6980517119192	37.50545869930705
인천광역시 부평구 원적로269번길 16-1	126.69555885076926	37.50550636096901
인천광역시 부평구 원적로 283-8	126.697732015133	37.50508666883647
인천광역시 부평구 원적로 277-17	126.69675931915175	37.5051021958822
인천광역시 부평구 산곡로7번길 20	126.69849507833817	37.50545262377416
인천광역시 부평구 원적로 293-12	126.69898950936242	37.50512231596719
인천광역시 부평구 산곡로13번길 37-10	126.69744057023563	37.50556165178238
인천광역시 부평구 산곡로13번길 51-9	126.69627818723757	37.50549740067564
인천광역시 부평구 산곡로7번길 29	126.69826801549918	37.50566828448198
인천광역시 부평구 산곡로13번길 51-6	126.6964905019261	37.50557363054903
인천광역시 부평구 원적로269번길 2	126.69605843249062	37.50502471039074
인천광역시 부평구 원적로 283-25	126.69764520484854	37.50529908315407
인천광역시 부평구 산곡로 5-1	126.69931109166252	37.50502582676197
인천광역시 부평구 산곡로 9-1	126.69935020185116	37.505425971235944
인천광역시 부평구 원적로269번길 55-20	126.69166144556338	37.50717211528016
인천광역시 부평구 산곡로13번길 11-2	126.6988962246735	37.50582125580271
인천광역시 부평구 산곡로13번길 53	126.69664387559341	37.505682144760456
인천광역시 부평구 원적로269번길 10	126.69564115798921	37.50529033259297
인천광역시 부평구 원적로287번길 11-16	126.69740952871825	37.50540659992584
인천광역시 부평구 원적로269번길 36	126.69462031396617	37.506019311469956
인천광역시 부평구 원적로 277-6	126.69707194391934	37.50498406573276
인천광역시 부평구 산곡로13번길 65	126.69588803945946	37.50576669747768
인천광역시 부평구 산곡로13번길 33-4	126.6977570513611	37.50560931407672
인천광역시 부평구 산곡로13번길 49-6	126.69680324568513	37.50542666936628
인천광역시 부평구 원적로287번길 13-3	126.6978526624684	37.50545819033712
인천광역시 부평구 원적로287번길 5-3	126.69792265487027	37.5049285801351
인천광역시 부평구 원적로 277-11	126.69682313370433	37.504983427411084
인천광역시 부평구 원적로287번길 11-17	126.69725200904801	37.505204371864934
인천광역시 부평구 산곡로13번길 51-14	126.69611007425564	37.50567716870014
인천광역시 부평구 원적로 287-1	126.69815841582279	37.50479943849261
인천광역시 부평구 원적로287번길 11-13	126.69744214104199	37.505172422931956
인천광역시 부평구 산곡로7번길 20-1	126.6984992253527	37.505546338569594
인천광역시 부평구 원적로 277-10	126.69700869779992	37.50496227947499
인천광역시 부평구 산곡로7번길 5	126.69921097466903	37.505173336217595
인천광역시 부평구 산곡로7번길 7-2	126.6992204561038	37.505065240108294
인천광역시 부평구 산곡로 5	126.69942353709573	37.50518829331589
인천광역시 부평구 산곡로 3-2	126.69946957002887	37.504990189975615
인천광역시 부평구 원적로269번길 14-15	126.6957570666478	37.50571230010189
인천광역시 부평구 산곡로7번길 10	126.69894830283432	37.50524474724031
인천광역시 부평구 산곡로 1-1	126.69944330841784	37.50477027863714
인천광역시 부평구 원적로 277-14	126.6968542175565	37.505127667514415
인천광역시 부평구 원적로 283-1	126.69773773042658	37.50479115477401
인천광역시 부평구 원적로 283-23	126.69749679058944	37.5050824626879
인천광역시 부평구 원적로287번길 5-6	126.69783162651702	37.50506529963599
인천광역시 부평구 산곡로7번길 4	126.69924173066313	37.50540046705137
인천광역시 부평구 원적로 281	126.69746161799698	37.504830092026985
인천광역시 부평구 원적로 277-12	126.69701716285333	37.50510646151762
인천광역시 부평구 산곡로7번길 8	126.69909284869736	37.5052991756607
인천광역시 부평구 원적로287번길 5-4	126.69800814288946	37.505044126985446
인천광역시 부평구 원적로269번길 55-1	126.69364121112555	37.506492505166165
인천광역시 부평구 원적로 235	126.69191070069913	37.50596542334527
인천광역시 부평구 원적로 287	126.69803628742947	37.50479552235352
인천광역시 부평구 원적로 285	126.69796818344082	37.5048566163853
인천광역시 부평구 산곡로 1	126.69940737803002	37.50470531505613
인천광역시 부평구 원적로269번길 20	126.6953594936999	37.50558153116866
인천광역시 부평구 산곡로13번길 11-3	126.69916355260716	37.50571742069238
인천광역시 부평구 산곡로7번길 7	126.69908424944302	37.5051874294976
인천광역시 부평구 원적로 283-19	126.69739752820405	37.5050173363012
인천광역시 부평구 원적로 275	126.69683704035718	37.504900570911545
인천광역시 부평구 산곡로7번길 16-7	126.69863946491124	37.50554669643007
인천광역시 부평구 원적로 283-15	126.69719866916478	37.50496997461123
인천광역시 부평구 원적로 273-1	126.6966285218596	37.505004551819354
인천광역시 부평구 원적로 277-4	126.69711745877848	37.504915706286226
인천광역시 부평구 산곡로7번길 30	126.6984127646489	37.5056722581389
인천광역시 부평구 원적로287번길 5-5	126.69787267500631	37.50498251243971
인천광역시 부평구 산곡로13번길 11-7	126.69917748573936	37.50562735597445
인천광역시 부평구 원적로269번길 14-8	126.69587155219611	37.505370214168934
인천광역시 부평구 원적로 273-2	126.69663345401054	37.504903652254356
인천광역시 부평구 마장로367번길 19	126.70280015831202	37.5115795328836
인천광역시 부평구 마장로 357	126.70342588037492	37.51008904742605
인천광역시 부평구 마장로361번길 15	126.70296370476078	37.51026808638624
인천광역시 부평구 마장로 355	126.70337241796425	37.50987988084664
인천광역시 부평구 세월천로 59-6	126.70263238196037	37.51281528412093
인천광역시 부평구 세월천로 59-4	126.70265464600212	37.51290544026891
인천광역시 부평구 마장로 365	126.70352221823507	37.51089658649791
인천광역시 부평구 마장로231번길 33	126.70199509256649	37.500134778526565
인천광역시 부평구 마장로231번길 45	126.70150440345634	37.50180940484114
인천광역시 부평구 세월천로137번길 13-10	126.69525452798877	37.513596568262614
인천광역시 부평구 마곡로13번길 12-11	126.69927537037569	37.511675127690474
인천광역시 부평구 마곡로14번길 15-9	126.69960987763253	37.51287611220761
인천광역시 부평구 세월천로115번길 26	126.69729504979647	37.51359100324291
인천광역시 부평구 세월천로87번길 11		
인천광역시 부평구 산청로25번길 11-1	126.70084304011377	37.51110607174242
인천광역시 부평구 마곡로 19-7	126.69911592291827	37.51194862596522
인천광역시 부평구 마곡로14번길 7	126.70000977583447	37.51243744005738
인천광역시 부평구 마곡로13번길 12-19	126.69908071287001	37.511703463977426
인천광역시 부평구 마곡로14번길 15-8	126.69978115139769	37.51303872782191
인천광역시 부평구 마곡로13번길 20-1	126.69919471531988	37.51148030607896
인천광역시 부평구 마곡로 16-9	126.69963812108016	37.51260227974383
인천광역시 부평구 마곡로27번길 11	126.6986231426888	37.511857269571514
인천광역시 부평구 산청로25번길 11-5	126.70035876416308	37.51115169630548
인천광역시 부평구 세월천로87번길 39	126.69761949377842	37.51391619453777
인천광역시 부평구 세월천로 79	126.70050387442859	37.51333248684395
인천광역시 부평구 마곡로13번길 32	126.69948695265084	37.510810705054276
인천광역시 부평구 세월천로87번길 37	126.69777338020211	37.51390217237801
인천광역시 부평구 부흥로 147-1	126.70814804491262	37.49874457512436
인천광역시 부평구 부흥로 97	126.70309629410282	37.49735164959005
인천광역시 부평구 부흥로111번길 65	126.70417128331606	37.50119261962264
인천광역시 부평구 마장로272번길 46	126.70594566478638	37.5020620124631
인천광역시 부평구 부흥로111번길 71	126.70419311931725	37.50139089491711
인천광역시 부평구 마장로220번길 8	126.70306407401925	37.49749212513141
인천광역시 부평구 부흥로111번길 69	126.70418900803323	37.5012863682994
인천광역시 부평구 마장로264번길 21-1	126.70426349279238	37.50189923665999
인천광역시 부평구 마장로264번길 21	126.70423755931606	37.501592830807915
인천광역시 부평구 마장로272번길 42	126.70559221163778	37.50221610456227
인천광역시 부평구 부흥로123번길 13	126.70528741184009	37.49919878681825
인천광역시 부평구 부흥로111번길 63	126.70421694577863	37.50108461362671
인천광역시 부평구 길주로388번길 16	126.7051864434894	37.50762110613174
인천광역시 부평구 길주로388번길 5	126.70510299857061	37.50813266686433
인천광역시 부평구 안남로 273-12	126.70826332866923	37.507480981061185
인천광역시 부평구 길주로388번길 11-1	126.70518974857617	37.50793105900703
인천광역시 부평구 안남로 279	126.70883183805311	37.50787161659969
인천광역시 부평구 길주로388번길 11-9	126.705520652068	37.50776610007426
인천광역시 부평구 길주로388번길 9	126.7050991550881	37.50795966492751
인천광역시 부평구 길주로388번길 11-3	126.70527525122432	37.50804660060178
인천광역시 부평구 길주로 382-2	126.70447384787006	37.50821038265051
인천광역시 부평구 안남로 273-14	126.70812783385699	37.507422982220476
인천광역시 부평구 길주로388번길 10-5	126.70497845366518	37.50759175478675
인천광역시 부평구 길주로386번길 10	126.70464652740523	37.50801619816376
인천광역시 부평구 마장로332번길 19-3	126.70436104585252	37.50813441623587
인천광역시 부평구 길주로388번길 29	126.70468914592759	37.50753336774837
인천광역시 부평구 길주로388번길 10-2	126.70484169831705	37.50785450568363
인천광역시 부평구 길주로388번길 11-2	126.70517637500178	37.50788056952779
인천광역시 부평구 길주로388번길 27	126.70486108551479	37.507526589460355
인천광역시 부평구 길주로386번길 5	126.70481829780869	37.50805266760266
인천광역시 부평구 길주로388번길 10-7	126.70487886929203	37.507605922055376
인천광역시 부평구 길주로388번길 23	126.70501494334026	37.50751616176108
인천광역시 부평구 길주로 380	126.7041928324473	37.50834302751138
인천광역시 부평구 길주로388번길 10-4	126.70493701436757	37.50777545565527
인천광역시 부평구 안남로 277-13	126.70838534988548	37.507513718430474
인천광역시 부평구 안남로 273-10	126.70835404657501	37.50741993694582
인천광역시 부평구 안남로 273-8	126.70847176800133	37.50739499948546
인천광역시 부평구 안남로 277-9	126.70851669943575	37.50747439853828
인천광역시 부평구 마장로332번길 20	126.70447976423073	37.50785720475964
인천광역시 부평구 길주로 378-6	126.70390360785116	37.50826301471938
인천광역시 부평구 길주로 414-3	126.70810289852194	37.50801758185308
인천광역시 부평구 길주로 382-3	126.70456435667593	37.50820340104184
인천광역시 부평구 안남로 281	126.70892203820058	37.50794391905477
인천광역시 부평구 마장로324번길 19	126.70465092912839	37.506898966865336
인천광역시 부평구 길주로394번길 25	126.70578564628505	37.50710362301521
인천광역시 부평구 길주로 406-1	126.707188499588	37.50815587500045
인천광역시 부평구 길주로388번길 19	126.70518234471034	37.50751297567953
인천광역시 부평구 길주로 380-1	126.70424744781442	37.50826027211026
인천광역시 부평구 길주로 382-1	126.70439686847388	37.508228210068836
인천광역시 부평구 길주로 406	126.7070889711986	37.50815562824036
인천광역시 부평구 길주로394번길 10	126.705669377847	37.50791063104296
인천광역시 부평구 길주로 414-11	126.70803656834985	37.507624581106974
인천광역시 부평구 길주로 386	126.70479910896509	37.508330128188284
인천광역시 부평구 길주로 414-9	126.70815424810954	37.50761045588459
인천광역시 부평구 마장로 356	126.70384745060144	37.50988107280232
인천광역시 부평구 마장로220번길 55-1	126.70577666995032	37.49786291757349
인천광역시 부평구 마장로220번길 16	126.70349820381266	37.497522047644296
인천광역시 부평구 마장로220번길 81	126.7073331262615	37.49776226741842
인천광역시 부평구 마장로220번길 81-1	126.70737342894472	37.497866883650644
인천광역시 부평구 부흥로144번길 12	126.70739577874832	37.49793541526699
인천광역시 부평구 마장로204번길 35-1	126.70463085029469	37.49706717527587
인천광역시 부평구 마장로220번길 30-1	126.70435323533265	37.49749535845791
인천광역시 부평구 마장로220번길 49-11	126.70503049390724	37.497814204626586
인천광역시 부평구 마장로220번길 33	126.7044786968017	37.49779840950069
인천광역시 부평구 마장로220번길 49-15	126.70502547435146	37.49794033255896
인천광역시 부평구 마장로220번길 49-21	126.70495715542303	37.49805909438689
인천광역시 부평구 마장로220번길 14	126.7034356176867	37.49733448184552
인천광역시 부평구 마장로220번길 36	126.70463368448772	37.497496059985174
인천광역시 부평구 마장로220번길 30-3	126.70434896771043	37.497430475534486
인천광역시 부평구 마장로220번길 35-1	126.70461863803395	37.497870839757134
인천광역시 부평구 마장로220번길 37-1	126.70478113978854	37.497957742281656
인천광역시 부평구 마장로220번길 19	126.70370071618227	37.49778564872321
인천광역시 부평구 마장로204번길 33-1	126.7044861457751	37.497056001345754
인천광역시 부평구 마장로220번길 18	126.70358879951073	37.497489838872006
인천광역시 부평구 마장로220번길 24	126.70396879128363	37.49748358367122
인천광역시 부평구 마장로220번길 30-6	126.70424507234681	37.49739417533839
인천광역시 부평구 마장로220번길 49-27	126.70522787989461	37.49823276285089
인천광역시 부평구 부흥로 98	126.70302987080699	37.49699108127494
인천광역시 부평구 부흥로 145	126.70780476824436	37.49861398207895
인천광역시 부평구 부흥로144번길 7-8	126.70785091530901	37.49837983535577
인천광역시 부평구 부흥로144번길 7-9	126.70778248808799	37.49852743065343
인천광역시 부평구 부흥로 147	126.708198293707	37.498618558797034
인천광역시 부평구 부흥로144번길 15	126.70756373486618	37.497784462586935
인천광역시 부평구 부흥로144번길 11	126.7075584947025	37.49796825430471
인천광역시 부평구 부흥로144번길 7-2	126.70768419470195	37.49821363832045
인천광역시 부평구 부흥로144번길 7-10	126.70795002369047	37.49848459679658
인천광역시 부평구 부흥로144번길 13-1	126.70755435077325	37.497870935681895
인천광역시 부평구 부흥로144번길 13	126.70755869146397	37.49791779860303
인천광역시 부평구 부흥로144번길 7	126.70761225562302	37.49810173587495
인천광역시 부평구 부흥로144번길 7-7	126.70769197720294	37.4985380187683
인천광역시 부평구 부흥로144번길 7-6	126.70777428387107	37.49831116956638
인천광역시 부평구 부흥로144번길 1	126.70756606582802	37.498346694448855
인천광역시 부평구 화랑로77번길 29	126.70185999236237	37.49087932843947
인천광역시 부평구 화랑로77번길 36	126.70165534047361	37.4911599251488
인천광역시 부평구 화랑로 87-1	126.70391576894363	37.49143591311846
인천광역시 부평구 화랑로105번길 36-1	126.70178195554341	37.491167452858626
인천광역시 부평구 화랑로 117	126.70191542242213	37.49286528151432
인천광역시 부평구 화랑로 87	126.70388904349117	37.4913313296383
인천광역시 부평구 화랑로105번길 33	126.70276300186516	37.49128164972117
인천광역시 부평구 화랑로77번길 34	126.7017054803343	37.49106274329416
인천광역시 부평구 화랑로 113-17	126.70136745064615	37.49189802124275
인천광역시 부평구 화랑로77번길 35	126.70153850275781	37.49096861712864
인천광역시 부평구 화랑로 113-4	126.70203816157098	37.49271061844588
인천광역시 부평구 화랑로 91-1	126.70386072449566	37.49163039207604
인천광역시 부평구 화랑로 87-2	126.70380232372884	37.49152933319331
인천광역시 부평구 화랑로 113-6	126.70189823244618	37.49263818512138
인천광역시 부평구 화랑로105번길 31	126.70224305740129	37.491229884185366
인천광역시 부평구 화랑북로11번길 20	126.70420329297225	37.49651829538083
인천광역시 부평구 마장로220번길 66	126.70626643899122	37.49754698318139
인천광역시 부평구 마장로220번길 84	126.70734751216932	37.49755327026627
인천광역시 부평구 화랑북로11번길 18	126.70425784277846	37.49644995568637
인천광역시 부평구 마장로220번길 76	126.70669160827525	37.497555247599216
인천광역시 부평구 마장로220번길 80	126.70712582442044	37.49756353291592
인천광역시 부평구 화랑로47번길 19-24	126.69992522046779	37.48834801348649
인천광역시 부평구 화랑로47번길 60-8	126.70199808835079	37.48913533221479
인천광역시 부평구 화랑로47번길 19-20	126.6998116307878	37.488477469596646
인천광역시 부평구 화랑로47번길 13	126.70165804834845	37.488204637209854
인천광역시 부평구 화랑로47번길 19-29	126.69976400000694	37.4879475578069
인천광역시 부평구 화랑로47번길 19-5	126.70098488201239	37.48801913042934
인천광역시 부평구 화랑로47번길 19-7	126.70093030668205	37.488094676688874
인천광역시 부평구 화랑로47번길 18	126.70147634707698	37.48840239926975
인천광역시 부평구 화랑로47번길 12	126.70163483225771	37.488355947374394
인천광역시 부평구 화랑로47번길 7-8	126.70137447411271	37.487861538975004
인천광역시 부평구 화랑로47번길 17-6	126.70120651359744	37.48801608713437
인천광역시 부평구 화랑로47번길 60-4	126.70174849951219	37.489343735457
인천광역시 부평구 화랑로47번길 19-33	126.69893077870087	37.488201322775275
인천광역시 부평구 화랑로47번길 9	126.70174894877408	37.48809314213121
인천광역시 부평구 화랑로47번길 7-22	126.70114493163713	37.487579845060544
인천광역시 부평구 화랑로47번길 3	126.70211986175235	37.48808326584493
인천광역시 부평구 화랑로47번길 17-9	126.70149640304983	37.487908699350335
인천광역시 부평구 화랑로47번길 17-7	126.70152777582788	37.48798085899365
인천광역시 부평구 화랑로47번길 19-9	126.70084934171348	37.48798274712013
인천광역시 부평구 화랑로47번길 7-24	126.70099250758241	37.48724068157826
인천광역시 부평구 화랑로 53-2	126.70202678596364	37.488742566580186
인천광역시 부평구 화랑로47번길 19-39	126.69912560787971	37.48698726467139
인천광역시 부평구 화랑로47번길 7-3	126.70232173964267	37.48735936679621
인천광역시 부평구 화랑로47번길 7-26	126.70098867432733	37.4870676789406
인천광역시 부평구 화랑로47번길 19-35	126.69932982607241	37.48794284964455
인천광역시 부평구 화랑로47번길 19-37	126.69910315145653	37.488075621252996
인천광역시 부평구 마장로 174	126.7041238174138	37.49373219283053
인천광역시 부평구 마장로144번길 12-1	126.7058619485842	37.49111280900342
인천광역시 부평구 화랑남로9번길 10	126.70583233723256	37.49289672367109
인천광역시 부평구 화랑남로9번길 39-5	126.70555655134542	37.494016885633535
인천광역시 부평구 마장로168번길 20-6	126.70512975541128	37.4932769978731
인천광역시 부평구 화랑북로 6-24	126.70439603620846	37.49466991831398
인천광역시 부평구 화랑북로12번길 22	126.70451807749727	37.49469184771411
인천광역시 부평구 화랑남로5번길 32-5	126.70494673235522	37.49380993527349
인천광역시 부평구 마장로168번길 1-9		
인천광역시 부평구 화랑남로9번길 14-8	126.70616962111434	37.49339491727555
인천광역시 부평구 화랑남로5번길 32-11	126.7050819875863	37.49392199748728
인천광역시 부평구 마장로144번길 10-1	126.70574419534958	37.49115215996558
인천광역시 부평구 화랑남로9번길 36	126.7060631881117	37.49400733522241
인천광역시 부평구 화랑북로 30-5	126.7064227082542	37.4957597806011
인천광역시 부평구 화랑남로5번길 36	126.70468806131625	37.494025529896035
인천광역시 부평구 부흥로144번길 58	126.70724560571409	37.495848319047724
인천광역시 부평구 화랑남로5번길 32-7	126.70500556167303	37.49380287415465
인천광역시 부평구 마장로144번길 59	126.70633675103582	37.49345299709416
인천광역시 부평구 화랑남로5번길 32	126.70474306285837	37.49384186257113
인천광역시 부평구 마장로180번길 47	126.70617262446686	37.494937443452116
인천광역시 부평구 마장로 160-1	126.70460733039485	37.492702654182324
인천광역시 부평구 마장로180번길 20-1	126.70491351055547	37.494206294019314
인천광역시 부평구 화랑북로 32-20	126.70685065669237	37.495054456374
인천광역시 부평구 마장로 182-5	126.70378908726981	37.49457087594435
인천광역시 부평구 마장로 151	126.70459765025493	37.491715129393825
인천광역시 부평구 마장로 187	126.70283073680467	37.49473446753601
인천광역시 부평구 마장로143번길 19	126.70436694155397	37.49057568281273
인천광역시 부평구 화랑로 104-9	126.70349945971691	37.49262779857703
인천광역시 부평구 마장로143번길 25-4	126.70392050610033	37.49023578715957
인천광역시 부평구 마장로 159	126.70419698048278	37.492384473992864
인천광역시 부평구 화랑로 132	126.70235263572903	37.494390882493015
인천광역시 부평구 마장로 161-1	126.70411030294756	37.492571665794266
인천광역시 부평구 화랑로 130	126.70248500899699	37.49408847864601
인천광역시 부평구 화랑로 140	126.70244965792246	37.4950182255142
인천광역시 부평구 마장로 163-1	126.7039963299992	37.492798433318434
인천광역시 부평구 마장로 159-1	126.70421919787111	37.4924854420831
인천광역시 부평구 화랑로 121	126.70158342991598	37.493318549386395
인천광역시 부평구 부영로 71	126.71590614849198	37.49149779100003
